Status,Progress,Duration (in seconds),Finished,DistributionChannel,UserLanguage,versuchsleitung,bedingung,einwilligung,codeword,sr_know1,sr_know2,test_know1,test_know2,test_know3,test_know4,test_know5,test_know6,test_know7,test_know8,test_know9,test_know10,test_know11,se_test1,se_test2,se_intro2,se1,se2,se3,se4,se5,se6,se7,se8,se9,se10,se11,se12,ac3,VL_kontaktiert,gender,age,ac1,edu,employ,employ_7_TEXT,SHD,SHD_1_TEXT,ExpertiseSMD,ExpertisePrivacyCS,ExperienceAR,sys_trust1,sys_trust2,sys_trust3,sys_trust4,sys_trust5,sys_trust6,sys_trust7,sys_trust8,sys_trust9,sys_trust10,sys_trust11,sys_trust12,symb_trust1,symb_trust2,symb_trust3,symb_trust4,symb_trust5,sa1,sa2,sa3,sa4,sa5,sa6,ac2,anmerkung_nachfrage,anmerkung_nachfrage_2_TEXT,anmerkung_sonstiges,anmerkung_sonstiges_2_TEXT,FL_31_DO,FL_24_DO,FL_26_DO,FL_15_DO,FL_17_DO,PerceivedKnowledge_DO,TestedKnowledge_DO,Self-Efficacy_DO,Demographie_DO,SystemTrust_DO,SymbolTrust_DO,SafetyAttitude_DO
0,100,2472,1,anonymous,DE,2,4,1,OU27RF8,1,1,1,"3,4",4,"1,3",1,1,1,"1,2,3","1,3","1,4",3,7,7,-99,5,6,5,2,3,7,4,3,1,7,6,5,1,1,2,25,1,7,4,-99,2,-99,2,3,2,4,6,5,5,2,6,5,7,3,2,4,3,1,1,3,1,1,1,2,1,2,2,1,5,1,-99,1,-99,Self-Efficacy|TestedKnowledge|PerceivedKnowledge,Demographie|FL_26,SafetyAttitude|SystemTrust|SymbolTrust,NA,NA,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know8|test_know2|test_know9|test_know1|test_know3|test_know4|test_know5|test_know6|test_know10|test_know7|test_know11,se_intro1|se_test1|se_test2|se_intro2|se11|se3|se10|se1|se7|se2|se5|se12|se8|ac3|se4|se9|se6,employ|gender|age|ac1|edu|SHD|ExpertisePrivacyCS|ExperienceAR|ExpertiseSMD,sys_trust_intro|sys_trust5|sys_trust2|sys_trust9|sys_trust3|sys_trust12|sys_trust11|sys_trust7|sys_trust8|sys_trust6|sys_trust10|sys_trust4|sys_trust1,sym_trust_into|symb_trust5|symb_trust3|symb_trust1|symb_trust2|symb_trust4,sa_intro|sa1|sa3|ac2|sa4|sa6|sa5|sa2
0,100,11361,1,anonymous,DE,3,2,1,YD13AK9,2,2,"1,2,3","3,4",4,1,"1,2,4",1,"1,2","1,3","1,2,3","1,4",3,7,1,-99,6,7,7,5,5,7,3,6,3,7,7,4,1,1,2,27,1,7,4,-99,2,-99,2,3,2,4,5,5,4,2,3,5,7,5,5,5,4,2,1,2,3,1,4,5,3,2,3,3,5,1,-99,1,-99,TestedKnowledge|Self-Efficacy|PerceivedKnowledge,FL_26|Demographie,SafetyAttitude|SymbolTrust|SystemTrust,NA,NA,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know7|test_know5|test_know4|test_know9|test_know10|test_know6|test_know3|test_know11|test_know1|test_know2|test_know8,se_intro1|se_test1|se_test2|se_intro2|se10|se1|se7|se4|se8|se6|se3|se5|se12|se9|se2|ac3|se11,employ|ac1|edu|gender|age|SHD|ExpertisePrivacyCS|ExpertiseSMD|ExperienceAR,sys_trust_intro|sys_trust8|sys_trust1|sys_trust4|sys_trust2|sys_trust3|sys_trust10|sys_trust7|sys_trust6|sys_trust12|sys_trust9|sys_trust11|sys_trust5,sym_trust_into|symb_trust4|symb_trust1|symb_trust3|symb_trust2|symb_trust5,sa_intro|sa2|sa1|sa3|sa6|ac2|sa5|sa4
0,100,7126,1,anonymous,DE,3,1,1,OH22AN0,1,2,2,"3,4",5,1,"1,2",4,4,"1,2","2,3",4,3,7,4,-99,3,6,5,1,4,2,5,7,1,2,2,1,1,1,1,23,1,7,4,-99,2,-99,2,3,2,1,4,3,2,4,5,1,3,1,2,1,1,2,3,1,4,5,5,5,5,5,5,2,5,1,-99,1,-99,TestedKnowledge|Self-Efficacy|PerceivedKnowledge,FL_26|Demographie,SystemTrust|SafetyAttitude|SymbolTrust,NA,NA,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know1|test_know9|test_know10|test_know7|test_know8|test_know6|test_know3|test_know2|test_know5|test_know4|test_know11,se_intro1|se_test1|se_test2|se_intro2|se8|se4|se5|se10|se11|se9|ac3|se2|se1|se6|se12|se7|se3,gender|ac1|employ|age|edu|SHD|ExpertisePrivacyCS|ExperienceAR|ExpertiseSMD,sys_trust_intro|sys_trust4|sys_trust6|sys_trust10|sys_trust12|sys_trust1|sys_trust8|sys_trust9|sys_trust3|sys_trust2|sys_trust5|sys_trust11|sys_trust7,sym_trust_into|symb_trust5|symb_trust4|symb_trust3|symb_trust1|symb_trust2,sa_intro|sa3|sa6|sa2|sa4|sa5|sa1|ac2
0,100,2590,1,anonymous,DE,2,1,1,IM24MS2,3,2,"1,3","3,4",4,1,1,1,1,3,"1,3","1,3,4","3,4",7,2,-99,3,6,4,5,3,5,2,4,2,1,4,3,1,1,1,21,1,6,4,-99,2,-99,1,3,2,5,6,2,5,6,3,6,6,5,5,2,6,2,2,3,3,1,3,2,3,4,2,4,5,1,-99,1,-99,Self-Efficacy|PerceivedKnowledge|TestedKnowledge,FL_26|Demographie,SystemTrust|SymbolTrust|SafetyAttitude,NA,NA,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know5|test_know11|test_know3|test_know10|test_know9|test_know4|test_know2|test_know1|test_know8|test_know6|test_know7,se_intro1|se_test1|se_test2|se_intro2|se5|se3|se9|se7|se6|se4|se11|se2|ac3|se1|se12|se10|se8,employ|edu|ac1|gender|age|SHD|ExperienceAR|ExpertiseSMD|ExpertisePrivacyCS,sys_trust_intro|sys_trust2|sys_trust6|sys_trust10|sys_trust12|sys_trust1|sys_trust8|sys_trust5|sys_trust4|sys_trust7|sys_trust11|sys_trust3|sys_trust9,sym_trust_into|symb_trust3|symb_trust2|symb_trust5|symb_trust4|symb_trust1,sa_intro|sa6|sa5|sa4|sa2|sa1|ac2|sa3
0,100,5269,1,anonymous,DE,3,3,1,LA16EN4,2,2,"1,2,3","3,4",4,"1,3","1,4",1,"1,2",3,3,"1,4","1,3,4",7,1,-99,4,4,6,2,4,5,5,7,3,4,5,5,1,1,2,30,1,4,7,Arbeitslos,2,-99,2,3,1,4,4,5,5,3,3,5,6,4,4,3,5,4,4,4,2,3,3,4,3,5,5,3,5,1,-99,1,-99,PerceivedKnowledge|TestedKnowledge|Self-Efficacy,Demographie|FL_26,SafetyAttitude|SystemTrust|SymbolTrust,NA,NA,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know9|test_know10|test_know3|test_know7|test_know2|test_know8|test_know4|test_know5|test_know6|test_know11|test_know1,se_intro1|se_test1|se_test2|se_intro2|se1|se4|se11|se10|se12|ac3|se9|se6|se2|se3|se7|se5|se8,ac1|age|employ|edu|gender|SHD|ExpertiseSMD|ExpertisePrivacyCS|ExperienceAR,sys_trust_intro|sys_trust12|sys_trust11|sys_trust3|sys_trust2|sys_trust8|sys_trust1|sys_trust6|sys_trust10|sys_trust9|sys_trust4|sys_trust7|sys_trust5,sym_trust_into|symb_trust1|symb_trust5|symb_trust2|symb_trust4|symb_trust3,sa_intro|sa6|sa2|sa4|sa1|ac2|sa3|sa5
0,100,3087,1,anonymous,DE,3,4,1,AN08RL9,1,1,"1,2,3","3,4",4,1,"1,2",1,"1,4",3,"2,3","1,4","3,4",7,1,-99,6,4,4,5,2,1,1,2,1,4,1,1,1,1,1,24,1,7,4,-99,2,-99,2,3,2,4,6,5,5,1,1,6,5,5,4,4,4,3,1,1,2,2,2,4,4,1,5,2,5,1,-99,1,-99,PerceivedKnowledge|TestedKnowledge|Self-Efficacy,Demographie|FL_26,SymbolTrust|SystemTrust|SafetyAttitude,NA,NA,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know2|test_know11|test_know3|test_know1|test_know8|test_know10|test_know5|test_know4|test_know9|test_know7|test_know6,se_intro1|se_test1|se_test2|se_intro2|se8|se11|se4|se2|se6|se1|ac3|se3|se12|se10|se7|se5|se9,edu|gender|ac1|age|employ|SHD|ExpertisePrivacyCS|ExperienceAR|ExpertiseSMD,sys_trust_intro|sys_trust6|sys_trust5|sys_trust10|sys_trust3|sys_trust11|sys_trust1|sys_trust2|sys_trust7|sys_trust8|sys_trust12|sys_trust4|sys_trust9,sym_trust_into|symb_trust1|symb_trust5|symb_trust2|symb_trust3|symb_trust4,sa_intro|sa2|sa5|ac2|sa4|sa1|sa6|sa3
0,100,2621,1,anonymous,DE,2,3,1,ER31EN4,2,3,"1,3","3,4","4,5",1,"1,2,4",2,"1,4","1,3","1,2,3",4,"3,4",7,5,-99,7,5,6,3,3,6,3,5,2,6,5,5,1,1,1,29,4,7,2,-99,1,Steckdosen,2,3,2,5,3,2,3,3,3,4,5,5,3,3,4,2,3,2,3,1,3,3,2,1,2,2,5,1,-99,1,-99,PerceivedKnowledge|Self-Efficacy|TestedKnowledge,FL_26|Demographie,SafetyAttitude|SymbolTrust|SystemTrust,NA,NA,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know8|test_know1|test_know2|test_know3|test_know10|test_know11|test_know6|test_know9|test_know7|test_know5|test_know4,se_intro1|se_test1|se_test2|se_intro2|se11|se4|se7|se12|se5|se1|se9|se6|ac3|se3|se2|se10|se8,edu|gender|age|ac1|employ|SHD|ExperienceAR|ExpertisePrivacyCS|ExpertiseSMD,sys_trust_intro|sys_trust4|sys_trust3|sys_trust5|sys_trust11|sys_trust12|sys_trust7|sys_trust1|sys_trust6|sys_trust9|sys_trust10|sys_trust2|sys_trust8,sym_trust_into|symb_trust4|symb_trust5|symb_trust1|symb_trust3|symb_trust2,sa_intro|sa2|sa3|sa1|sa6|ac2|sa5|sa4
0,1,2443,0,anonymous,DE,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,100,4939,1,anonymous,DE,3,3,1,OU19AT3,3,2,"1,2,3","3,4",4,1,"1,4",2,2,4,"1,3","1,4","3,4",7,4,-99,3,4,2,1,3,4,1,1,2,2,4,3,1,1,2,20,1,6,7,Student und Teilzeit-angestellt,2,-99,2,3,2,6,7,2,6,2,6,6,7,6,7,6,7,1,2,5,2,2,3,4,3,1,2,1,5,1,-99,1,-99,PerceivedKnowledge|Self-Efficacy|TestedKnowledge,FL_26|Demographie,SafetyAttitude|SystemTrust|SymbolTrust,NA,NA,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know1|test_know11|test_know8|test_know5|test_know6|test_know4|test_know2|test_know7|test_know10|test_know9|test_know3,se_intro1|se_test1|se_test2|se_intro2|se12|se4|se6|se1|se8|se9|se3|se11|se2|se10|se7|se5|ac3,ac1|age|gender|edu|employ|SHD|ExperienceAR|ExpertiseSMD|ExpertisePrivacyCS,sys_trust_intro|sys_trust1|sys_trust3|sys_trust11|sys_trust2|sys_trust10|sys_trust7|sys_trust6|sys_trust12|sys_trust4|sys_trust8|sys_trust9|sys_trust5,sym_trust_into|symb_trust3|symb_trust5|symb_trust4|symb_trust2|symb_trust1,sa_intro|sa3|sa2|sa5|sa4|sa6|sa1|ac2
0,100,5159,1,anonymous,DE,3,1,1,LI11HR9,2,2,"1,2,3",4,4,"1,4","1,2,4",1,"1,4","1,3","2,3","1,4","3,4",7,2,-99,3,3,2,2,1,6,3,2,1,5,5,5,1,1,2,34,1,6,4,-99,2,-99,2,3,2,2,2,3,3,1,5,3,5,3,2,2,2,5,2,2,2,3,4,5,4,4,5,2,5,2,"Der QR Code für die Lampe ist zerrissen und hat nicht funktioniert,der Fenstersensor war auch nicht scanbar.",1,-99,Self-Efficacy|PerceivedKnowledge|TestedKnowledge,Demographie|FL_26,SymbolTrust|SystemTrust|SafetyAttitude,NA,NA,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know10|test_know5|test_know8|test_know9|test_know1|test_know7|test_know11|test_know3|test_know6|test_know2|test_know4,se_intro1|se_test1|se_test2|se_intro2|se6|se11|se12|se1|se7|se4|se2|se5|ac3|se9|se3|se8|se10,gender|age|employ|ac1|edu|SHD|ExpertisePrivacyCS|ExpertiseSMD|ExperienceAR,sys_trust_intro|sys_trust1|sys_trust7|sys_trust4|sys_trust12|sys_trust8|sys_trust3|sys_trust11|sys_trust2|sys_trust5|sys_trust9|sys_trust6|sys_trust10,sym_trust_into|symb_trust4|symb_trust5|symb_trust2|symb_trust3|symb_trust1,sa_intro|sa1|sa5|sa2|ac2|sa3|sa4|sa6
0,100,7791,1,anonymous,DE,3,1,1,ep15ad6,3,3,"2,3","3,4",4,1,"1,2,4","3,4","1,2,4","2,3","1,2,3","1,4","2,3",-99,-99,-99,6,6,5,4,5,6,5,3,3,3,4,5,1,1,1,27,1,7,2,-99,2,-99,2,3,2,4,5,4,6,2,4,4,3,5,6,5,3,3,3,3,3,1,4,5,4,4,5,5,5,1,-99,1,-99,TestedKnowledge|Self-Efficacy|PerceivedKnowledge,FL_26|Demographie,SymbolTrust|SystemTrust|SafetyAttitude,NA,NA,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know9|test_know7|test_know10|test_know11|test_know3|test_know5|test_know6|test_know8|test_know1|test_know4|test_know2,se_intro1|se_test1|se_test2|se_intro2|se11|se8|se3|ac3|se2|se1|se7|se6|se5|se12|se4|se10|se9,gender|ac1|age|edu|employ|SHD|ExperienceAR|ExpertisePrivacyCS|ExpertiseSMD,sys_trust_intro|sys_trust4|sys_trust10|sys_trust9|sys_trust3|sys_trust5|sys_trust12|sys_trust7|sys_trust6|sys_trust8|sys_trust1|sys_trust2|sys_trust11,sym_trust_into|symb_trust3|symb_trust4|symb_trust5|symb_trust1|symb_trust2,sa_intro|sa3|sa5|sa4|sa1|ac2|sa2|sa6
0,100,8075,1,anonymous,DE,3,4,1,OR04AD6,3,4,1,2,"4,5",1,"2,4",3,3,"1,3",2,"1,4",3,4,1,-99,1,7,4,7,7,7,4,1,1,4,4,4,7,1,1,27,1,7,4,-99,2,-99,2,3,2,1,7,7,7,7,1,7,1,1,1,1,1,4,4,4,4,5,5,5,5,5,1,5,5,1,-99,1,-99,Self-Efficacy|TestedKnowledge|PerceivedKnowledge,Demographie|FL_26,SystemTrust|SafetyAttitude|SymbolTrust,NA,NA,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know1|test_know5|test_know4|test_know8|test_know11|test_know3|test_know7|test_know2|test_know6|test_know10|test_know9,se_intro1|se_test1|se_test2|se_intro2|se3|se8|se1|se9|se6|se11|se2|se5|se7|se4|se10|se12|ac3,edu|gender|age|ac1|employ|SHD|ExpertiseSMD|ExpertisePrivacyCS|ExperienceAR,sys_trust_intro|sys_trust6|sys_trust10|sys_trust7|sys_trust8|sys_trust3|sys_trust9|sys_trust1|sys_trust2|sys_trust12|sys_trust5|sys_trust4|sys_trust11,sym_trust_into|symb_trust4|symb_trust5|symb_trust1|symb_trust2|symb_trust3,sa_intro|sa6|sa1|sa3|sa2|ac2|sa4|sa5
0,100,4441,1,anonymous,DE,3,5,1,AU16RG1,2,2,"1,2,3","3,4",4,"1,3","1,2,4",1,"1,4",3,"1,2,3",2,"1,4",7,2,-99,5,7,7,4,3,6,5,4,7,7,7,7,1,1,1,22,1,6,4,-99,2,-99,2,3,2,5,1,2,6,5,3,3,5,5,4,5,3,1,3,2,3,2,1,2,1,1,5,1,5,1,-99,1,-99,NA,NA,NA,FL_17|Demographie,PerceivedKnowledge|SafetyAttitude|Self-Efficacy|SymbolTrust|SystemTrust|TestedKnowledge,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know4|test_know11|test_know1|test_know9|test_know2|test_know5|test_know7|test_know3|test_know8|test_know6|test_know10,se_intro1|se_test1|se_test2|se_intro2|se8|se6|se9|se5|se11|se4|ac3|se7|se1|se12|se2|se3|se10,gender|ac1|edu|age|employ|SHD|ExperienceAR|ExpertiseSMD|ExpertisePrivacyCS,sys_trust_intro|sys_trust12|sys_trust10|sys_trust2|sys_trust6|sys_trust1|sys_trust3|sys_trust4|sys_trust9|sys_trust11|sys_trust5|sys_trust8|sys_trust7,sym_trust_into|symb_trust3|symb_trust4|symb_trust2|symb_trust1|symb_trust5,sa_intro|sa2|ac2|sa3|sa5|sa4|sa6|sa1
0,100,3793,1,anonymous,DE,3,2,1,AR15RG6,2,2,"1,2,3","3,4",4,1,"1,2,4",1,"1,4","1,3","2,3","1,3,4","3,4",7,2,-99,3,3,4,2,4,6,1,2,1,2,4,5,1,1,2,27,1,7,4,-99,2,-99,2,3,2,4,3,5,3,3,4,3,5,5,5,3,5,1,2,5,2,1,4,3,2,1,3,2,5,1,-99,1,-99,TestedKnowledge|PerceivedKnowledge|Self-Efficacy,FL_26|Demographie,SafetyAttitude|SystemTrust|SymbolTrust,NA,NA,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know5|test_know8|test_know7|test_know2|test_know11|test_know6|test_know9|test_know10|test_know1|test_know3|test_know4,se_intro1|se_test1|se_test2|se_intro2|se7|se4|se2|ac3|se1|se12|se9|se3|se5|se8|se6|se10|se11,gender|ac1|age|employ|edu|SHD|ExpertisePrivacyCS|ExperienceAR|ExpertiseSMD,sys_trust_intro|sys_trust2|sys_trust6|sys_trust3|sys_trust12|sys_trust10|sys_trust9|sys_trust5|sys_trust7|sys_trust8|sys_trust1|sys_trust11|sys_trust4,sym_trust_into|symb_trust3|symb_trust2|symb_trust4|symb_trust5|symb_trust1,sa_intro|sa2|sa5|sa3|ac2|sa6|sa1|sa4
0,100,4462,1,anonymous,DE,3,2,1,ai02um7,2,2,"1,2,3","3,4","4,5","1,4","1,2","1,2","1,2","1,3","1,2,3","1,2,4",3,7,1,-99,2,4,5,1,2,4,1,5,3,7,6,6,1,1,1,56,1,7,9,-99,2,-99,2,1,2,6,4,1,5,2,2,6,6,6,4,6,5,2,3,2,2,2,5,4,5,5,5,5,5,1,-99,1,-99,TestedKnowledge|PerceivedKnowledge|Self-Efficacy,FL_26|Demographie,SafetyAttitude|SymbolTrust|SystemTrust,NA,NA,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know9|test_know4|test_know6|test_know8|test_know3|test_know1|test_know10|test_know11|test_know5|test_know2|test_know7,se_intro1|se_test1|se_test2|se_intro2|se6|se12|se5|se10|se9|se3|se7|se1|se4|ac3|se8|se11|se2,ac1|gender|edu|employ|age|SHD|ExpertiseSMD|ExperienceAR|ExpertisePrivacyCS,sys_trust_intro|sys_trust6|sys_trust2|sys_trust9|sys_trust7|sys_trust4|sys_trust5|sys_trust8|sys_trust12|sys_trust11|sys_trust10|sys_trust1|sys_trust3,sym_trust_into|symb_trust2|symb_trust4|symb_trust1|symb_trust5|symb_trust3,sa_intro|ac2|sa3|sa5|sa2|sa6|sa4|sa1
0,100,3438,1,anonymous,DE,3,3,1,IN16UM8,2,2,"1,3","3,4",4,1,"1,2,4",1,1,3,"1,3","1,4","3,4",7,1,-99,6,7,7,4,4,7,5,6,2,7,7,7,1,1,2,25,1,7,4,-99,2,-99,2,3,2,7,7,7,7,1,7,7,7,7,7,5,7,3,4,3,4,3,3,3,2,1,3,2,5,1,-99,1,-99,PerceivedKnowledge|Self-Efficacy|TestedKnowledge,FL_26|Demographie,SystemTrust|SafetyAttitude|SymbolTrust,NA,NA,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know4|test_know7|test_know2|test_know10|test_know8|test_know6|test_know3|test_know1|test_know5|test_know9|test_know11,se_intro1|se_test1|se_test2|se_intro2|se5|se6|se8|se7|se3|se1|se10|se9|se12|se11|se2|se4|ac3,employ|age|ac1|edu|gender|SHD|ExperienceAR|ExpertiseSMD|ExpertisePrivacyCS,sys_trust_intro|sys_trust12|sys_trust5|sys_trust7|sys_trust9|sys_trust4|sys_trust8|sys_trust6|sys_trust10|sys_trust11|sys_trust3|sys_trust1|sys_trust2,sym_trust_into|symb_trust5|symb_trust1|symb_trust3|symb_trust2|symb_trust4,sa_intro|ac2|sa2|sa1|sa6|sa3|sa5|sa4
0,100,3845,1,anonymous,DE,2,3,1,YA26RN9,2,2,1,"3,4",2,"3,4","1,2",1,"1,4","1,3","1,2",4,"1,2,3,4",7,1,-99,4,7,4,4,1,1,4,1,4,4,4,7,1,1,2,25,1,7,4,-99,2,-99,2,3,2,3,4,5,5,3,2,5,5,4,3,2,3,2,4,2,3,3,2,2,3,1,1,2,5,2,"Rauchmelder ließ sich nicht scannen, App neu gestartet, danach keine weiteren Probleme",1,-99,PerceivedKnowledge|TestedKnowledge|Self-Efficacy,Demographie|FL_26,SymbolTrust|SafetyAttitude|SystemTrust,NA,NA,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know8|test_know7|test_know11|test_know6|test_know9|test_know1|test_know3|test_know5|test_know2|test_know10|test_know4,se_intro1|se_test1|se_test2|se_intro2|se9|se4|se12|se8|se7|se5|se2|se3|se11|se6|se1|se10|ac3,ac1|age|edu|employ|gender|SHD|ExpertisePrivacyCS|ExperienceAR|ExpertiseSMD,sys_trust_intro|sys_trust7|sys_trust5|sys_trust4|sys_trust9|sys_trust1|sys_trust11|sys_trust8|sys_trust2|sys_trust12|sys_trust6|sys_trust3|sys_trust10,sym_trust_into|symb_trust2|symb_trust1|symb_trust5|symb_trust4|symb_trust3,sa_intro|sa3|sa4|sa6|sa1|ac2|sa2|sa5
0,100,3564,1,anonymous,DE,2,5,1,EN01LT9,3,3,1,1,"2,5","1,4","1,2",1,2,"1,3","1,2","1,4","1,3",7,4,-99,5,7,7,6,7,6,6,5,6,6,5,7,1,1,2,24,1,6,4,-99,1,"Ofen, Kühlschrank, Waagen, Blutdruckmessgeräte, Wasserkocher, Staubsauger",2,1,2,4,1,3,1,1,7,2,7,6,5,5,4,4,5,5,5,6,3,4,4,4,3,4,5,1,-99,2,"Teilnehmer hat mehrere Versuche gebraucht, um die Lampe zu scannen",NA,NA,NA,Demographie|FL_17,Self-Efficacy|SystemTrust|SymbolTrust|PerceivedKnowledge|TestedKnowledge|SafetyAttitude,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know6|test_know10|test_know11|test_know2|test_know7|test_know9|test_know3|test_know8|test_know5|test_know1|test_know4,se_intro1|se_test1|se_test2|se_intro2|se5|se10|se7|se3|ac3|se6|se2|se1|se4|se11|se9|se8|se12,gender|edu|employ|age|ac1|SHD|ExpertiseSMD|ExperienceAR|ExpertisePrivacyCS,sys_trust_intro|sys_trust6|sys_trust1|sys_trust4|sys_trust8|sys_trust12|sys_trust7|sys_trust2|sys_trust9|sys_trust11|sys_trust10|sys_trust5|sys_trust3,sym_trust_into|symb_trust4|symb_trust5|symb_trust2|symb_trust1|symb_trust3,sa_intro|sa3|ac2|sa5|sa6|sa2|sa4|sa1
0,100,2461,1,anonymous,DE,2,2,1,IM12RL5,2,2,4,4,2,1,"1,2",1,1,1,"2,3",4,"2,3",7,1,-99,3,4,4,2,3,3,2,3,2,5,3,3,1,1,2,28,1,7,1,-99,2,-99,2,3,2,3,5,3,3,2,1,4,7,6,5,2,4,3,4,4,4,3,1,1,2,1,2,2,5,1,-99,1,-99,PerceivedKnowledge|Self-Efficacy|TestedKnowledge,Demographie|FL_26,SystemTrust|SymbolTrust|SafetyAttitude,NA,NA,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know10|test_know6|test_know4|test_know11|test_know9|test_know7|test_know1|test_know3|test_know8|test_know5|test_know2,se_intro1|se_test1|se_test2|se_intro2|se3|se2|se9|se11|se7|se12|se8|se6|ac3|se4|se5|se1|se10,employ|age|edu|ac1|gender|SHD|ExperienceAR|ExpertiseSMD|ExpertisePrivacyCS,sys_trust_intro|sys_trust12|sys_trust2|sys_trust1|sys_trust10|sys_trust4|sys_trust8|sys_trust11|sys_trust3|sys_trust6|sys_trust5|sys_trust7|sys_trust9,sym_trust_into|symb_trust3|symb_trust2|symb_trust1|symb_trust4|symb_trust5,sa_intro|sa5|ac2|sa3|sa6|sa1|sa4|sa2
0,1,90128,0,anonymous,DE,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,100,4267,1,anonymous,DE,3,1,1,RV23RG5,2,2,"1,2,3","3,4",4,"1,4","1,2,4",1,1,3,"1,2,3","1,3,4","3,4",7,7,-99,4,6,6,3,5,6,4,5,3,5,6,5,1,1,1,28,1,7,4,-99,2,-99,2,3,2,2,1,1,1,1,1,3,7,2,2,2,4,2,3,2,3,2,2,4,4,2,2,2,5,1,-99,1,-99,PerceivedKnowledge|Self-Efficacy|TestedKnowledge,FL_26|Demographie,SafetyAttitude|SymbolTrust|SystemTrust,NA,NA,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know2|test_know1|test_know11|test_know3|test_know5|test_know4|test_know7|test_know9|test_know8|test_know10|test_know6,se_intro1|se_test1|se_test2|se_intro2|se7|se4|se2|se6|se8|se3|se9|se11|se5|se10|se1|ac3|se12,gender|employ|age|edu|ac1|SHD|ExperienceAR|ExpertisePrivacyCS|ExpertiseSMD,sys_trust_intro|sys_trust6|sys_trust8|sys_trust4|sys_trust12|sys_trust5|sys_trust11|sys_trust7|sys_trust9|sys_trust10|sys_trust3|sys_trust1|sys_trust2,sym_trust_into|symb_trust3|symb_trust2|symb_trust4|symb_trust1|symb_trust5,sa_intro|sa4|sa2|sa3|ac2|sa1|sa6|sa5
0,100,4270,1,anonymous,DE,3,4,1,AR19EN5,3,2,"1,2,3","3,4",4,1,"1,2,4",1,"1,4","1,3","1,2,3","1,4","3,4",7,3,-99,5,6,6,4,4,5,4,3,2,6,7,6,1,1,2,18,1,6,4,-99,2,-99,2,3,2,3,5,5,3,2,5,6,7,6,6,5,5,3,4,4,4,4,3,3,2,2,4,3,5,1,-99,1,-99,Self-Efficacy|TestedKnowledge|PerceivedKnowledge,Demographie|FL_26,SymbolTrust|SystemTrust|SafetyAttitude,NA,NA,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know8|test_know4|test_know2|test_know7|test_know10|test_know11|test_know5|test_know6|test_know1|test_know9|test_know3,se_intro1|se_test1|se_test2|se_intro2|se7|se3|se6|se9|se4|se5|se2|ac3|se12|se10|se1|se11|se8,age|ac1|employ|edu|gender|SHD|ExpertisePrivacyCS|ExperienceAR|ExpertiseSMD,sys_trust_intro|sys_trust1|sys_trust2|sys_trust12|sys_trust10|sys_trust3|sys_trust5|sys_trust4|sys_trust6|sys_trust7|sys_trust8|sys_trust11|sys_trust9,sym_trust_into|symb_trust5|symb_trust4|symb_trust1|symb_trust2|symb_trust3,sa_intro|sa6|sa5|sa3|ac2|sa4|sa2|sa1
